0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68
417,"1,724","1,714","1,715","1,718",90,329,4,28,0,0,"68,870","68,870","62,672","57,658","5,212",,,,,,,,40%,7%,,Consultant,4,4,7,4,Mittlere Reife,3,,,,,,,,148%,73%,74%,89%,3,1,1,3,Career Progression,0,0,0,0,0,0,"Ihre Leistung liegt deutlich unter dem gewünschten Niveau. Es scheint, als fehle Ihnen die Motivation und das Verständnis für die Aufgaben. Ich rate Ihnen dringend, an Ihrer Einstellung und Ihren Fähigkeiten zu arbeiten, um Ihren Beitrag zum Team zu verbessern. Andernfalls könnten Konsequenzen folgen. Zusatzkommentar: Exzellent!",Er/Sie leistet solide Arbeit und trägt wesentlich zum Erfolg des Teams bei. Besonders hervorzuheben sind seine/ihre Stärken in der Konfiguration von SAP-Modulen und sein/ihr schnelles Verständnis für technische Herausforderungen. Ein leichtes Ausbaupotenzial besteht in der Kommunikation bei komplexen Projekten. Kommentar: Wird von allen geschätzt. Weiteres: Fehlt es an Eigeninitiative.,Berlin,,42,1,"80,578","61,983","85,399","87,465","112,830",14,,
418,"1,883","1,313","1,368","1,490",99,357,25,35,2,0,"138,856","137,467","126,470","125,205","6,713",,,,,,,,20%,5%,,Consultant,8,4,0,16,Doktor,3,,,,,,,,104%,63%,128%,103%,4,2,1,2,Cultural Fit,0,1,1,0,0,0,"Sie leisten solide Arbeit und tragen wesentlich zum Erfolg des Teams bei. Ihre Stärken in der Konfiguration von SAP-Modulen und Ihrer Fähigkeit, sich schnell in technische Herausforderungen einzuarbeiten, sind besonders hervorzuheben. Ein leichtes Ausbaupotenzial sehe ich in der Vertiefung Ihrer Kenntnisse im Bereich ABAP-Entwicklung sowie in Ihrer Kommunikationsfähigkeit bei komplexen Projekten. Insgesamt bin ich mit Ihrer Leistung sehr zufrieden. Weiter so! Zusatzkommentar: Exzellent!",Er/Sie leistet solide Arbeit und trägt wesentlich zum Erfolg des Teams bei. Besonders hervorzuheben sind seine/ihre Stärken in der Konfiguration von SAP-Modulen und sein/ihr schnelles Verständnis für technische Herausforderungen. Ein leichtes Ausbaupotenzial besteht in der Kommunikation bei komplexen Projekten. Kommentar: Ein Teamplayer. Weiteres: Zeigt gute Präsenz in Meetings.,Bielefeld,,43,2,"156,907","145,798","161,072","140,244","185,122",8,,
419,"1,868",794,"1,864","1,867",106,328,26,36,1,0,"101,873","89,648","84,269","75,842","4,757",,,,,,,,20%,0%,,Consultant,2,2,1,5,Doktor,5,,,,,,,,137%,35%,71%,85%,5,2,2,2,Salary/Benfit,1,0,0,0,0,0,"Sie übertreffen unsere Erwartungen regelmäßig und liefern konstant herausragende Ergebnisse. Ihre Arbeitsmoral, Expertise und Teamfähigkeit sind beeindruckend. Es gibt nichts, was ich hier anmerken könnte. Bitte behalten Sie diesen außergewöhnlichen Einsatz bei – Sie sind ein Vorbild für das gesamte Team! Zusatzkommentar: Bitte dringend anpassen.","Seine/Ihre Arbeit ist zuverlässig und entspricht den Erwartungen. Es gibt keine größeren Probleme, aber auch keine außergewöhnlichen Highlights. In Bereichen wie der Optimierung von Geschäftsprozessen durch SAP-Lösungen und der Zusammenarbeit mit Fachabteilungen gibt es noch Potenzial zur Weiterentwicklung. Kommentar: Es gibt noch viel zu tun. Weiteres: Kann Verantwortung übernehmen.",Bautzen,,36,2,"111,042","97,798","122,248","112,060","91,889",8,,
420,"1,846",846,866,"1,571",72,303,18,31,1,0,"58,822","54,116","54,116","54,116","2,984",,,,,,,,20%,1%,,Developer,2,6,3,5,Hauptschulabschluss,4,,,,,,,,0%,88%,78%,108%,3,1,2,1,Cultural Fit,0,1,1,1,0,0,"Ihre Leistung liegt deutlich unter dem gewünschten Niveau. Es scheint, als fehle Ihnen die Motivation und das Verständnis für die Aufgaben. Ich rate Ihnen dringend, an Ihrer Einstellung und Ihren Fähigkeiten zu arbeiten, um Ihren Beitrag zum Team zu verbessern. Andernfalls könnten Konsequenzen folgen. Zusatzkommentar: Gute Ansätze!","Seine/Ihre Leistung liegt deutlich unter dem gewünschten Niveau. Es scheint, als fehle ihm/ihr die Motivation und das Verständnis für die Aufgaben. Er/Sie sollte dringend an seiner/ihrer Einstellung und den Fähigkeiten arbeiten, um die Teamleistung nicht negativ zu beeinflussen. Kommentar: Sollte dringend an sich arbeiten. Weiteres: Fehlt es an Eigeninitiative.",Chemnitz,,47,1,"49,999","58,822","57,645","59,410","79,610",15,,
421,941,"1,352","1,028",972,110,293,25,36,0,0,"77,586","70,603","61,425","53,440","5,067",,,,,,,,0%,0%,,Internal,19,4,7,20,Doktor,3,,,,,,,,93%,150%,74%,130%,4,3,2,2,Cultural Fit,1,1,0,0,0,0,"Sie leisten solide Arbeit und tragen wesentlich zum Erfolg des Teams bei. Ihre Stärken in der Konfiguration von SAP-Modulen und Ihrer Fähigkeit, sich schnell in technische Herausforderungen einzuarbeiten, sind besonders hervorzuheben. Ein leichtes Ausbaupotenzial sehe ich in der Vertiefung Ihrer Kenntnisse im Bereich ABAP-Entwicklung sowie in Ihrer Kommunikationsfähigkeit bei komplexen Projekten. Insgesamt bin ich mit Ihrer Leistung sehr zufrieden. Weiter so! Zusatzkommentar: Noch viel Luft nach oben.","Seine/Ihre Arbeit ist zuverlässig und entspricht den Erwartungen. Es gibt keine größeren Probleme, aber auch keine außergewöhnlichen Highlights. In Bereichen wie der Optimierung von Geschäftsprozessen durch SAP-Lösungen und der Zusammenarbeit mit Fachabteilungen gibt es noch Potenzial zur Weiterentwicklung. Kommentar: Es gibt noch viel zu tun. Weiteres: Kann Verantwortung übernehmen.",Offenbach,,51,0,"66,724","78,362","91,551","62,845","45,248",8,,
422,"1,750","1,583","1,614","1,720",90,419,5,22,0,0,"185,042","177,641","152,771","134,439","2,701",,,,,,,,30%,-6%,,Consultant,17,2,6,19,Doktor,3,,,,,,,,66%,69%,135%,80%,1,3,2,1,Career Progression,0,1,0,0,0,1,"Ihre Arbeit ist zuverlässig und entspricht den Erwartungen. Es gibt keine größeren Probleme, aber auch keine Highlights, die herausstechen. Ich ermutige Sie, sich in Bereichen wie der Optimierung von Geschäftsprozessen durch SAP-Lösungen und der Zusammenarbeit mit Fachabteilungen stärker einzubringen. Eine verbesserte Fähigkeit, Kundenanforderungen proaktiv zu erkennen und überzeugend zu präsentieren, könnte Ihr Profil zusätzlich schärfen. Zusatzkommentar: Gute Ansätze!",Er/Sie leistet solide Arbeit und trägt wesentlich zum Erfolg des Teams bei. Besonders hervorzuheben sind seine/ihre Stärken in der Konfiguration von SAP-Modulen und sein/ihr schnelles Verständnis für technische Herausforderungen. Ein leichtes Ausbaupotenzial besteht in der Kommunikation bei komplexen Projekten. Kommentar: Es gibt noch viel zu tun. Weiteres: Fehlt es an Eigeninitiative.,Chemnitz,,48,0,"214,649","177,641","183,192","168,389","141,446",14,,
423,"1,861","2,096","1,960","1,936",97,312,31,28,2,0,"47,043","44,221","44,221","38,030","4,782",,,,,,,,20%,-1%,,Developer,0,5,5,0,Doktor,2,,,,,,,,86%,6%,103%,127%,3,3,1,3,Pension,0,1,0,0,0,0,"Sie leisten solide Arbeit und tragen wesentlich zum Erfolg des Teams bei. Ihre Stärken in der Konfiguration von SAP-Modulen und Ihrer Fähigkeit, sich schnell in technische Herausforderungen einzuarbeiten, sind besonders hervorzuheben. Ein leichtes Ausbaupotenzial sehe ich in der Vertiefung Ihrer Kenntnisse im Bereich ABAP-Entwicklung sowie in Ihrer Kommunikationsfähigkeit bei komplexen Projekten. Insgesamt bin ich mit Ihrer Leistung sehr zufrieden. Weiter so! Zusatzkommentar: Bleiben Sie dran!","Seine/Ihre Arbeit ist zuverlässig und entspricht den Erwartungen. Es gibt keine größeren Probleme, aber auch keine außergewöhnlichen Highlights. In Bereichen wie der Optimierung von Geschäftsprozessen durch SAP-Lösungen und der Zusammenarbeit mit Fachabteilungen gibt es noch Potenzial zur Weiterentwicklung. Kommentar: Gute Ansätze sichtbar. Weiteres: Zeigt gute Präsenz in Meetings.",Berlin,,43,1,"44,691","49,395","55,981","43,280","31,161",7,,
424,"1,834","1,206","1,446","1,731",93,363,0,29,2,0,"158,667","136,454","129,631","112,779","5,823",,,,,,,,10%,1%,,Team Lead,11,4,5,13,Hauptschulabschluss,2,,,,,,,,37%,137%,100%,59%,3,2,2,3,Cultural Fit,0,0,0,0,0,0,"Ihre Arbeit ist zuverlässig und entspricht den Erwartungen. Es gibt keine größeren Probleme, aber auch keine Highlights, die herausstechen. Ich ermutige Sie, sich in Bereichen wie der Optimierung von Geschäftsprozessen durch SAP-Lösungen und der Zusammenarbeit mit Fachabteilungen stärker einzubringen. Eine verbesserte Fähigkeit, Kundenanforderungen proaktiv zu erkennen und überzeugend zu präsentieren, könnte Ihr Profil zusätzlich schärfen. Zusatzkommentar: Gute Ansätze!","Seine/Ihre Leistung liegt deutlich unter dem gewünschten Niveau. Es scheint, als fehle ihm/ihr die Motivation und das Verständnis für die Aufgaben. Er/Sie sollte dringend an seiner/ihrer Einstellung und den Fähigkeiten arbeiten, um die Teamleistung nicht negativ zu beeinflussen. Kommentar: Wird von allen geschätzt. Weiteres: Fehlt es an Eigeninitiative.",Bautzen,,32,2,"165,014","172,947","155,494","134,867","187,466",10,,
425,"1,867","2,056","1,937","1,906",60,283,7,28,0,0,"36,157","32,180","32,180","29,284","1,982",,,,,,,,0%,0%,,Consultant,2,4,4,3,Abitur,4,,,,,,,,0%,59%,90%,64%,2,3,1,3,Pension,0,1,1,0,0,0,"Ihre Leistung liegt deutlich unter dem gewünschten Niveau. Es scheint, als fehle Ihnen die Motivation und das Verständnis für die Aufgaben. Ich rate Ihnen dringend, an Ihrer Einstellung und Ihren Fähigkeiten zu arbeiten, um Ihren Beitrag zum Team zu verbessern. Andernfalls könnten Konsequenzen folgen. Zusatzkommentar: Gute Ansätze!","Seine/Ihre Arbeit ist zuverlässig und entspricht den Erwartungen. Es gibt keine größeren Probleme, aber auch keine außergewöhnlichen Highlights. In Bereichen wie der Optimierung von Geschäftsprozessen durch SAP-Lösungen und der Zusammenarbeit mit Fachabteilungen gibt es noch Potenzial zur Weiterentwicklung. Kommentar: Ein Teamplayer. Weiteres: Kann Verantwortung übernehmen.",Jena,,37,3,"37,242","34,711","36,880","44,835","58,733",14,,
426,"1,853",967,"1,155","1,527",87,328,32,27,0,0,"86,726","77,186","65,608","57,735","5,824",,,,,,,,10%,2%,,Team Lead,6,4,1,10,Master,5,,,,,,,,76%,102%,47%,104%,4,3,1,2,Cultural Fit,0,0,0,0,0,1,"Sie übertreffen unsere Erwartungen regelmäßig und liefern konstant herausragende Ergebnisse. Ihre Arbeitsmoral, Expertise und Teamfähigkeit sind beeindruckend. Es gibt nichts, was ich hier anmerken könnte. Bitte behalten Sie diesen außergewöhnlichen Einsatz bei – Sie sind ein Vorbild für das gesamte Team! Zusatzkommentar: Gute Ansätze!","Seine/Ihre Leistung liegt deutlich unter dem gewünschten Niveau. Es scheint, als fehle ihm/ihr die Motivation und das Verständnis für die Aufgaben. Er/Sie sollte dringend an seiner/ihrer Einstellung und den Fähigkeiten arbeiten, um die Teamleistung nicht negativ zu beeinflussen. Kommentar: Es gibt noch viel zu tun. Weiteres: Fehlt es an Eigeninitiative.",Hamburg,,44,1,"69,381","88,461","84,124","77,186","59,433",14,,
427,"1,772",974,"1,481","1,566",75,392,22,31,0,0,"126,055","110,929","110,929","105,382","6,211",,,,,,,,20%,-4%,,Team Lead,3,4,2,5,Abitur,1,,,,,,,,122%,84%,87%,49%,1,3,1,3,Relationship to team/manager,0,0,0,0,0,0,"Sie übertreffen unsere Erwartungen regelmäßig und liefern konstant herausragende Ergebnisse. Ihre Arbeitsmoral, Expertise und Teamfähigkeit sind beeindruckend. Es gibt nichts, was ich hier anmerken könnte. Bitte behalten Sie diesen außergewöhnlichen Einsatz bei – Sie sind ein Vorbild für das gesamte Team! Zusatzkommentar: Gute Ansätze!","Seine/Ihre Arbeit ist zuverlässig und entspricht den Erwartungen. Es gibt keine größeren Probleme, aber auch keine außergewöhnlichen Highlights. In Bereichen wie der Optimierung von Geschäftsprozessen durch SAP-Lösungen und der Zusammenarbeit mit Fachabteilungen gibt es noch Potenzial zur Weiterentwicklung. Kommentar: Ein Teamplayer. Weiteres: Hat Defizite in der Kommunikation.",Göttingen,,34,2,"148,745","126,055","157,569","144,964","152,212",9,,
428,"1,849","1,860","1,851","1,855",75,360,0,40,0,0,"112,224","108,857","104,503","102,412","3,422",,,,,,,,20%,0%,,Consultant,13,4,4,17,Abitur,2,,,,,,,,121%,57%,108%,44%,5,3,1,3,Cultural Fit,1,0,1,0,0,0,"Sie leisten solide Arbeit und tragen wesentlich zum Erfolg des Teams bei. Ihre Stärken in der Konfiguration von SAP-Modulen und Ihrer Fähigkeit, sich schnell in technische Herausforderungen einzuarbeiten, sind besonders hervorzuheben. Ein leichtes Ausbaupotenzial sehe ich in der Vertiefung Ihrer Kenntnisse im Bereich ABAP-Entwicklung sowie in Ihrer Kommunikationsfähigkeit bei komplexen Projekten. Insgesamt bin ich mit Ihrer Leistung sehr zufrieden. Weiter so! Zusatzkommentar: Gute Ansätze!","Seine/Ihre Leistung liegt deutlich unter dem gewünschten Niveau. Es scheint, als fehle ihm/ihr die Motivation und das Verständnis für die Aufgaben. Er/Sie sollte dringend an seiner/ihrer Einstellung und den Fähigkeiten arbeiten, um die Teamleistung nicht negativ zu beeinflussen. Kommentar: Es gibt noch viel zu tun. Weiteres: Zeigt gute Präsenz in Meetings.",Jena,,32,2,"133,546","117,835","116,712","141,402","178,166",15,,
429,"1,757",980,"1,483","1,755",105,370,0,35,1,1,"65,048","59,844","56,253","48,940","4,383",,,,,,,,20%,-4%,,Internal,8,5,1,20,Doktor,1,,,,,,,,115%,113%,133%,131%,3,2,3,2,Cultural Fit,0,0,0,0,0,0,"Ihre Arbeit ist zuverlässig und entspricht den Erwartungen. Es gibt keine größeren Probleme, aber auch keine Highlights, die herausstechen. Ich ermutige Sie, sich in Bereichen wie der Optimierung von Geschäftsprozessen durch SAP-Lösungen und der Zusammenarbeit mit Fachabteilungen stärker einzubringen. Eine verbesserte Fähigkeit, Kundenanforderungen proaktiv zu erkennen und überzeugend zu präsentieren, könnte Ihr Profil zusätzlich schärfen. Zusatzkommentar: Exzellent!","Seine/Ihre Leistung liegt deutlich unter dem gewünschten Niveau. Es scheint, als fehle ihm/ihr die Motivation und das Verständnis für die Aufgaben. Er/Sie sollte dringend an seiner/ihrer Einstellung und den Fähigkeiten arbeiten, um die Teamleistung nicht negativ zu beeinflussen. Kommentar: Wird von allen geschätzt. Weiteres: Kann Verantwortung übernehmen.",Hamburg,,46,2,"76,106","68,951","68,951","68,300","78,545",10,,
430,"1,769","1,617","1,622","1,625",100,362,42,28,1,0,"99,186","96,210","89,475","76,949","1,770",,,,,,,,20%,-3%,,Consultant,11,6,0,20,Master,6,,,,,,,,77%,107%,52%,116%,4,1,2,3,Salary/Benfit,0,0,0,0,0,0,"Sie leisten solide Arbeit und tragen wesentlich zum Erfolg des Teams bei. Ihre Stärken in der Konfiguration von SAP-Modulen und Ihrer Fähigkeit, sich schnell in technische Herausforderungen einzuarbeiten, sind besonders hervorzuheben. Ein leichtes Ausbaupotenzial sehe ich in der Vertiefung Ihrer Kenntnisse im Bereich ABAP-Entwicklung sowie in Ihrer Kommunikationsfähigkeit bei komplexen Projekten. Insgesamt bin ich mit Ihrer Leistung sehr zufrieden. Weiter so! Zusatzkommentar: Noch viel Luft nach oben.",Er/Sie leistet solide Arbeit und trägt wesentlich zum Erfolg des Teams bei. Besonders hervorzuheben sind seine/ihre Stärken in der Konfiguration von SAP-Modulen und sein/ihr schnelles Verständnis für technische Herausforderungen. Ein leichtes Ausbaupotenzial besteht in der Kommunikation bei komplexen Projekten. Kommentar: Sollte dringend an sich arbeiten. Weiteres: Kann Verantwortung übernehmen.,Dortmund,,57,1,"100,178","89,267","118,031","124,974","154,968",16,,
431,945,"1,181","1,135",989,73,397,65,32,0,0,"103,303","99,171","98,179","90,325","4,306",,,,,,,,20%,4%,,Consultant,8,6,3,8,Doktor,3,,,,,,,,120%,109%,152%,78%,3,1,2,1,Career Progression,0,0,0,0,0,0,"Sie leisten solide Arbeit und tragen wesentlich zum Erfolg des Teams bei. Ihre Stärken in der Konfiguration von SAP-Modulen und Ihrer Fähigkeit, sich schnell in technische Herausforderungen einzuarbeiten, sind besonders hervorzuheben. Ein leichtes Ausbaupotenzial sehe ich in der Vertiefung Ihrer Kenntnisse im Bereich ABAP-Entwicklung sowie in Ihrer Kommunikationsfähigkeit bei komplexen Projekten. Insgesamt bin ich mit Ihrer Leistung sehr zufrieden. Weiter so! Zusatzkommentar: Exzellent!","Seine/Ihre Arbeit ist zuverlässig und entspricht den Erwartungen. Es gibt keine größeren Probleme, aber auch keine außergewöhnlichen Highlights. In Bereichen wie der Optimierung von Geschäftsprozessen durch SAP-Lösungen und der Zusammenarbeit mit Fachabteilungen gibt es noch Potenzial zur Weiterentwicklung. Kommentar: Es gibt noch viel zu tun. Weiteres: Fehlt es an Eigeninitiative.",Jena,,34,1,"108,469","96,072","123,964","127,063","109,274",6,,
432,"1,878","1,937","1,921","1,918",108,419,9,27,1,0,"102,035","98,974","96,004","86,404","4,617",,,,,,,,20%,0%,,Solution Architect,4,4,3,7,Doktor,2,,,,,,,,129%,44%,112%,107%,2,2,3,1,Personal Reason,0,0,0,0,0,1,"Ihre Arbeit ist zuverlässig und entspricht den Erwartungen. Es gibt keine größeren Probleme, aber auch keine Highlights, die herausstechen. Ich ermutige Sie, sich in Bereichen wie der Optimierung von Geschäftsprozessen durch SAP-Lösungen und der Zusammenarbeit mit Fachabteilungen stärker einzubringen. Eine verbesserte Fähigkeit, Kundenanforderungen proaktiv zu erkennen und überzeugend zu präsentieren, könnte Ihr Profil zusätzlich schärfen. Zusatzkommentar: Noch viel Luft nach oben.","Seine/Ihre Leistung liegt deutlich unter dem gewünschten Niveau. Es scheint, als fehle ihm/ihr die Motivation und das Verständnis für die Aufgaben. Er/Sie sollte dringend an seiner/ihrer Einstellung und den Fähigkeiten arbeiten, um die Teamleistung nicht negativ zu beeinflussen. Kommentar: Sollte dringend an sich arbeiten. Weiteres: Fehlt es an Eigeninitiative.",Jena,,53,2,"98,974","96,933","117,340","129,584","107,555",5,,
433,"1,762","1,060","1,698","1,730",105,370,0,28,0,0,"89,091","79,291","68,190","62,053","4,910",,,,,,,,0%,0%,,Internal,5,3,0,15,Bachelor,4,,,,,,,,64%,143%,99%,130%,2,3,3,1,Career Progression,0,0,0,0,0,0,"Sie leisten solide Arbeit und tragen wesentlich zum Erfolg des Teams bei. Ihre Stärken in der Konfiguration von SAP-Modulen und Ihrer Fähigkeit, sich schnell in technische Herausforderungen einzuarbeiten, sind besonders hervorzuheben. Ein leichtes Ausbaupotenzial sehe ich in der Vertiefung Ihrer Kenntnisse im Bereich ABAP-Entwicklung sowie in Ihrer Kommunikationsfähigkeit bei komplexen Projekten. Insgesamt bin ich mit Ihrer Leistung sehr zufrieden. Weiter so! Zusatzkommentar: Bleiben Sie dran!","Seine/Ihre Arbeit ist zuverlässig und entspricht den Erwartungen. Es gibt keine größeren Probleme, aber auch keine außergewöhnlichen Highlights. In Bereichen wie der Optimierung von Geschäftsprozessen durch SAP-Lösungen und der Zusammenarbeit mit Fachabteilungen gibt es noch Potenzial zur Weiterentwicklung. Kommentar: Sollte dringend an sich arbeiten. Weiteres: Zeigt gute Präsenz in Meetings.",Bielefeld,,57,2,"92,655","84,637","86,418","73,055","70,133",8,,
434,"1,804","1,665","1,723","1,774",77,395,31,24,0,0,"60,368","56,142","55,019","48,417","4,909",,,,,,,,10%,-2%,,Consultant,2,3,6,3,Mittlere Reife,4,,,,,,,,149%,78%,93%,96%,2,3,2,1,Pension,0,0,0,0,1,1,"Ihre Leistung liegt deutlich unter dem gewünschten Niveau. Es scheint, als fehle Ihnen die Motivation und das Verständnis für die Aufgaben. Ich rate Ihnen dringend, an Ihrer Einstellung und Ihren Fähigkeiten zu arbeiten, um Ihren Beitrag zum Team zu verbessern. Andernfalls könnten Konsequenzen folgen. Zusatzkommentar: Gute Ansätze!","Er/Sie übertrifft regelmäßig die Erwartungen und liefert konstant herausragende Ergebnisse. Seine/Ihre Arbeitsmoral, Expertise und Teamfähigkeit sind beeindruckend. Er/Sie ist ein Vorbild für das gesamte Team und sollte diesen Einsatz unbedingt beibehalten. Kommentar: Ein Teamplayer. Weiteres: Hat Defizite in der Kommunikation.",Göttingen,,48,1,"65,801","61,575","71,234","78,478","57,289",3,,
